id_venta,fecha,id_concesionario,modelo,categoria_vehiculo,metodo_pago,unidades,precio_unitario,costo_unitario,descuento,monto_venta
4643,2025-10-28,4,F-150,Pickup,Contado,3,956600.0,781100.0,86090.0,2783710.0
4644,2025-10-28,18,Mustang,Deportivo,Financiamiento,2,1219900.0,995300.0,0.0,2439800.0
4645,2025-10-28,11,F-150,Pickup,Contado,1,925700.0,773200.0,92570.0,833130.0
4646,2025-10-29,6,F-150,Pickup,Financiamiento,1,1039100.0,749100.0,0.0,1039100.0
4647,2025-10-29,17,Fiesta,Sedán,Contado,2,321200.0,248600.0,51390.0,591010.0
4648,2025-10-29,18,Bronco,SUV,Financiamiento,2,920500.0,681500.0,0.0,1841000.0
4649,2025-10-29,6,Fiesta,Sedán,Financiamiento,1,343900.0,253900.0,17200.0,326700.0
4650,2025-10-29,2,F-150,Pickup,Financiamiento,1,929400.0,776900.0,18590.0,910810.0
4651,2025-10-29,7,F-150,Pickup,Financiamiento,2,908100.0,768800.0,181620.0,1634580.0
4652,2025-10-30,6,Explorer,SUV,Financiamiento,1,1078300.0,815300.0,0.0,1078300.0
4653,2025-10-30,4,F-150,Pickup,Financiamiento,1,1044200.0,755300.0,31330.0,1012870.0
4654,2025-10-30,18,Explorer,SUV,Financiamiento,4,1176300.0,827800.0,94100.0,4611100.0
4655,2025-10-30,13,F-150,Pickup,Leasing,1,904400.0,767100.0,72350.0,832050.0
4656,2025-10-30,15,F-150,Pickup,Contado,3,1003600.0,748500.0,361300.0,2649500.0
4657,2025-10-30,17,Focus,Sedán,Contado,1,415000.0,329600.0,0.0,415000.0
4658,2025-10-30,8,F-150,Pickup,Financiamiento,1,872800.0,782400.0,0.0,872800.0
4659,2025-10-31,8,Bronco,SUV,Financiamiento,2,840200.0,698900.0,0.0,1680400.0
4660,2025-10-31,4,Fiesta,Sedán,Financiamiento,3,315600.0,241900.0,0.0,946800.0
4661,2025-10-31,10,Bronco,SUV,Financiamiento,1,903900.0,671100.0,108470.0,795430.0
4662,2025-10-31,9,Focus,Sedán,Financiamiento,1,415100.0,342500.0,12450.0,402650.0
4663,2025-10-31,18,Explorer,SUV,Contado,1,981100.0,846100.0,0.0,981100.0
4664,2025-10-31,10,Bronco,SUV,Contado,3,872100.0,722900.0,0.0,2616300.0
4665,2025-11-01,14,Fiesta,Sedán,Financiamiento,2,335700.0,234400.0,20140.0,651260.0
4666,2025-11-01,20,Fiesta,Sedán,Financiamiento,3,329800.0,244300.0,0.0,989400.0
4667,2025-11-01,10,F-150,Pickup,Financiamiento,4,894000.0,768500.0,107280.0,3468720.0
4668,2025-11-01,2,F-150,Pickup,Contado,5,925600.0,777500.0,0.0,4628000.0
4669,2025-11-02,10,Mustang,Deportivo,Financiamiento,1,1255900.0,1022200.0,62800.0,1193100.0
4670,2025-11-02,12,Fiesta,Sedán,Leasing,3,306900.0,253900.0,46040.0,874660.0
4671,2025-11-02,5,Fiesta,Sedán,Contado,4,318300.0,256100.0,0.0,1273200.0
4672,2025-11-02,15,Explorer,SUV,Financiamiento,1,1123800.0,834600.0,22480.0,1101320.0
4673,2025-11-02,12,Focus,Sedán,Financiamiento,2,431400.0,330900.0,86280.0,776520.0
4674,2025-11-02,3,F-150,Pickup,Financiamiento,1,952700.0,748700.0,0.0,952700.0
4675,2025-11-02,8,Focus,Sedán,Contado,1,428900.0,321500.0,51470.0,377430.0
4676,2025-11-02,5,Fiesta,Sedán,Financiamiento,3,334600.0,252500.0,0.0,1003800.0
4677,2025-11-02,1,F-150,Pickup,Contado,5,1010100.0,744200.0,151520.0,4898980.0
4678,2025-11-02,12,F-150,Pickup,Financiamiento,4,921000.0,770400.0,368400.0,3315600.0
4679,2025-11-02,14,Fiesta,Sedán,Financiamiento,1,341500.0,260600.0,0.0,341500.0
4680,2025-11-02,10,Fiesta,Sedán,Financiamiento,3,295400.0,229400.0,44310.0,841890.0
4681,2025-11-02,7,Explorer,SUV,Contado,1,1067900.0,849900.0,32040.0,1035860.0
4682,2025-11-03,5,Focus,Sedán,Financiamiento,2,427500.0,324400.0,68400.0,786600.0
4683,2025-11-03,10,Fiesta,Sedán,Contado,1,333700.0,242600.0,6670.0,327030.0
4684,2025-11-03,15,Focus,Sedán,Contado,5,441600.0,325900.0,110400.0,2097600.0
4685,2025-11-03,8,F-150,Pickup,Contado,3,879900.0,731800.0,52790.0,2586910.0
4686,2025-11-03,5,Focus,Sedán,Financiamiento,1,434500.0,321700.0,0.0,434500.0
4687,2025-11-03,12,Fiesta,Sedán,Financiamiento,2,336100.0,239200.0,33610.0,638590.0
4688,2025-11-03,8,Mustang,Deportivo,Financiamiento,5,1260900.0,959700.0,0.0,6304500.0
4689,2025-11-03,8,F-150,Pickup,Financiamiento,1,886200.0,747000.0,106340.0,779860.0
4690,2025-11-03,12,Fiesta,Sedán,Leasing,5,352400.0,258800.0,0.0,1762000.0
4691,2025-11-03,4,Focus,Sedán,Contado,3,390400.0,338800.0,117120.0,1054080.0
4692,2025-11-04,12,F-150,Pickup,Leasing,5,969900.0,755300.0,581940.0,4267560.0
4693,2025-11-04,3,Fiesta,Sedán,Contado,1,344200.0,244500.0,0.0,344200.0
4694,2025-11-04,4,Mustang,Deportivo,Contado,5,1233700.0,959700.0,0.0,6168500.0
4695,2025-11-04,14,Bronco,SUV,Contado,1,877800.0,719500.0,0.0,877800.0
4696,2025-11-04,12,Focus,Sedán,Financiamiento,3,430200.0,323200.0,0.0,1290600.0
4697,2025-11-04,2,Bronco,SUV,Contado,1,928100.0,720000.0,0.0,928100.0
4698,2025-11-04,2,Explorer,SUV,Financiamiento,1,1120900.0,850200.0,0.0,1120900.0
4699,2025-11-04,10,Focus,Sedán,Leasing,3,428700.0,326100.0,102890.0,1183210.0
4700,2025-11-04,12,F-150,Pickup,Contado,1,995700.0,722800.0,49780.0,945920.0
4701,2025-11-05,9,Focus,Sedán,Contado,2,415100.0,328200.0,83020.0,747180.0
4702,2025-11-05,9,Fiesta,Sedán,Contado,4,304000.0,244800.0,121600.0,1094400.0
4703,2025-11-05,8,Fiesta,Sedán,Contado,1,318800.0,239200.0,0.0,318800.0
4704,2025-11-05,19,Mustang,Deportivo,Financiamiento,1,1328200.0,937000.0,66410.0,1261790.0
4705,2025-11-06,12,Fiesta,Sedán,Contado,4,318400.0,249300.0,63680.0,1209920.0
4706,2025-11-06,10,F-150,Pickup,Financiamiento,3,983900.0,776500.0,147580.0,2804120.0
4707,2025-11-06,16,F-150,Pickup,Financiamiento,4,978100.0,784000.0,117370.0,3795030.0
4708,2025-11-07,13,Fiesta,Sedán,Contado,1,315300.0,249900.0,0.0,315300.0
4709,2025-11-07,19,F-150,Pickup,Contado,2,979700.0,780600.0,235130.0,1724270.0
4710,2025-11-07,4,Explorer,SUV,Leasing,1,1068900.0,890600.0,53440.0,1015460.0
4711,2025-11-07,20,Explorer,SUV,Financiamiento,3,1114300.0,838000.0,0.0,3342900.0
4712,2025-11-07,13,Bronco,SUV,Leasing,1,875800.0,725100.0,17520.0,858280.0
4713,2025-11-07,15,F-150,Pickup,Financiamiento,3,969600.0,763000.0,0.0,2908800.0
4714,2025-11-07,4,Mustang,Deportivo,Financiamiento,4,1282100.0,931000.0,102570.0,5025830.0
4715,2025-11-07,11,Fiesta,Sedán,Contado,3,320400.0,251100.0,28840.0,932360.0
4716,2025-11-07,20,Mustang,Deportivo,Financiamiento,4,1261000.0,1039000.0,403520.0,4640480.0
4717,2025-11-07,17,Explorer,SUV,Financiamiento,4,1001300.0,859600.0,120160.0,3885040.0
4718,2025-11-07,17,Fiesta,Sedán,Contado,3,301700.0,244400.0,27150.0,877950.0
4719,2025-11-08,20,Focus,Sedán,Financiamiento,1,417400.0,345600.0,0.0,417400.0
4720,2025-11-08,17,Fiesta,Sedán,Financiamiento,4,288600.0,236600.0,0.0,1154400.0
4721,2025-11-08,4,F-150,Pickup,Financiamiento,1,930400.0,802000.0,74430.0,855970.0
4722,2025-11-08,10,F-150,Pickup,Financiamiento,1,949900.0,759500.0,0.0,949900.0
4723,2025-11-08,17,Fiesta,Sedán,Leasing,5,322900.0,252600.0,80720.0,1533780.0
4724,2025-11-09,2,Fiesta,Sedán,Contado,5,301700.0,234200.0,150850.0,1357650.0
4725,2025-11-09,1,F-150,Pickup,Financiamiento,5,955500.0,768000.0,477750.0,4299750.0
4726,2025-11-09,15,Explorer,SUV,Leasing,1,1092900.0,885700.0,0.0,1092900.0
4727,2025-11-09,15,F-150,Pickup,Contado,1,1017200.0,741200.0,101720.0,915480.0
4728,2025-11-09,10,Bronco,SUV,Financiamiento,5,859300.0,697000.0,0.0,4296500.0
4729,2025-11-09,6,Explorer,SUV,Financiamiento,1,1038200.0,842200.0,0.0,1038200.0
4730,2025-11-10,12,F-150,Pickup,Financiamiento,1,1007000.0,753900.0,100700.0,906300.0
4731,2025-11-10,3,Focus,Sedán,Contado,2,446600.0,345000.0,26800.0,866400.0
4732,2025-11-10,14,F-150,Pickup,Financiamiento,1,994200.0,743200.0,0.0,994200.0
4733,2025-11-11,13,F-150,Pickup,Financiamiento,1,845100.0,756500.0,84510.0,760590.0
4734,2025-11-11,12,Bronco,SUV,Financiamiento,1,971000.0,684900.0,0.0,971000.0
4735,2025-11-11,18,Bronco,SUV,Financiamiento,1,896700.0,700900.0,107600.0,789100.0
4736,2025-11-11,8,Explorer,SUV,Financiamiento,3,1077300.0,850900.0,0.0,3231900.0
4737,2025-11-12,9,Focus,Sedán,Contado,1,374800.0,317400.0,37480.0,337320.0
4738,2025-11-12,14,Fiesta,Sedán,Contado,1,300200.0,236200.0,36020.0,264180.0
4739,2025-11-12,5,Explorer,SUV,Financiamiento,3,1053200.0,835900.0,0.0,3159600.0
4740,2025-11-12,11,Fiesta,Sedán,Financiamiento,2,295800.0,255300.0,59160.0,532440.0
4741,2025-11-13,14,Focus,Sedán,Contado,3,405700.0,331000.0,24340.0,1192760.0
4742,2025-11-13,10,F-150,Pickup,Leasing,1,893100.0,714800.0,0.0,893100.0
4743,2025-11-13,15,Focus,Sedán,Contado,1,412100.0,315300.0,0.0,412100.0
4744,2025-11-13,9,Fiesta,Sedán,Leasing,1,325800.0,249500.0,39100.0,286700.0
4745,2025-11-14,3,F-150,Pickup,Leasing,1,914300.0,724200.0,0.0,914300.0
4746,2025-11-14,20,Fiesta,Sedán,Leasing,1,325600.0,257100.0,0.0,325600.0
4747,2025-11-14,20,Explorer,SUV,Financiamiento,1,1114900.0,859800.0,89190.0,1025710.0
4748,2025-11-14,5,Fiesta,Sedán,Financiamiento,4,331500.0,253600.0,0.0,1326000.0
4749,2025-11-15,20,Fiesta,Sedán,Financiamiento,5,313200.0,245600.0,156600.0,1409400.0
4750,2025-11-15,16,Fiesta,Sedán,Contado,1,324000.0,243600.0,9720.0,314280.0
4751,2025-11-15,20,F-150,Pickup,Financiamiento,1,975500.0,773700.0,19510.0,955990.0
4752,2025-11-15,5,F-150,Pickup,Financiamiento,2,946500.0,735300.0,189300.0,1703700.0
4753,2025-11-15,20,F-150,Pickup,Financiamiento,1,929000.0,761400.0,0.0,929000.0
4754,2025-11-15,19,F-150,Pickup,Financiamiento,1,908300.0,737900.0,109000.0,799300.0
4755,2025-11-16,9,F-150,Pickup,Financiamiento,1,983300.0,765200.0,118000.0,865300.0
4756,2025-11-16,18,Mustang,Deportivo,Financiamiento,1,1362000.0,1030800.0,27240.0,1334760.0
4757,2025-11-16,12,Fiesta,Sedán,Financiamiento,4,331600.0,233700.0,39790.0,1286610.0
4758,2025-11-16,19,F-150,Pickup,Financiamiento,1,950900.0,729400.0,114110.0,836790.0
4759,2025-11-16,16,Bronco,SUV,Contado,2,846500.0,742900.0,169300.0,1523700.0
4760,2025-11-16,4,Focus,Sedán,Financiamiento,2,399100.0,336500.0,0.0,798200.0
4761,2025-11-16,5,Focus,Sedán,Contado,4,381500.0,342000.0,76300.0,1449700.0
4762,2025-11-16,3,Fiesta,Sedán,Financiamiento,1,317900.0,246800.0,15900.0,302000.0
4763,2025-11-16,20,Mustang,Deportivo,Contado,2,1249800.0,950100.0,49990.0,2449610.0
4764,2025-11-17,10,Mustang,Deportivo,Leasing,1,1207900.0,978900.0,0.0,1207900.0
4765,2025-11-17,12,F-150,Pickup,Financiamiento,2,964000.0,777100.0,192800.0,1735200.0
4766,2025-11-17,20,F-150,Pickup,Financiamiento,2,838300.0,785700.0,33530.0,1643070.0
4767,2025-11-18,19,F-150,Pickup,Leasing,4,984000.0,764200.0,0.0,3936000.0
4768,2025-11-18,9,F-150,Pickup,Leasing,1,935200.0,754000.0,46760.0,888440.0
4769,2025-11-18,15,Explorer,SUV,Financiamiento,1,1026500.0,819500.0,102650.0,923850.0
4770,2025-11-19,18,Fiesta,Sedán,Contado,1,337200.0,243000.0,6740.0,330460.0
4771,2025-11-19,16,Focus,Sedán,Contado,1,422900.0,334300.0,33830.0,389070.0
4772,2025-11-19,19,Bronco,SUV,Financiamiento,2,937600.0,718300.0,225020.0,1650180.0
4773,2025-11-19,15,Bronco,SUV,Financiamiento,1,813100.0,664500.0,81310.0,731790.0
4774,2025-11-19,1,F-150,Pickup,Financiamiento,1,890000.0,798400.0,89000.0,801000.0
4775,2025-11-19,20,Fiesta,Sedán,Contado,4,314700.0,256300.0,0.0,1258800.0
4776,2025-11-19,7,Focus,Sedán,Financiamiento,2,394500.0,322500.0,94680.0,694320.0
4777,2025-11-19,19,Mustang,Deportivo,Financiamiento,2,1316500.0,966000.0,0.0,2633000.0
4778,2025-11-19,17,F-150,Pickup,Contado,4,924400.0,778600.0,0.0,3697600.0
4779,2025-11-20,3,F-150,Pickup,Contado,1,903300.0,762400.0,27100.0,876200.0
4780,2025-11-20,14,Mustang,Deportivo,Contado,5,1211400.0,1018100.0,181710.0,5875290.0
4781,2025-11-20,9,F-150,Pickup,Financiamiento,2,897900.0,766400.0,0.0,1795800.0
4782,2025-11-20,12,F-150,Pickup,Leasing,4,885900.0,747200.0,0.0,3543600.0
4783,2025-11-20,5,Focus,Sedán,Contado,2,400100.0,335500.0,40010.0,760190.0
4784,2025-11-20,4,Explorer,SUV,Financiamiento,3,1046900.0,801300.0,251260.0,2889440.0
4785,2025-11-20,6,F-150,Pickup,Contado,1,902600.0,738500.0,0.0,902600.0
4786,2025-11-20,12,Fiesta,Sedán,Financiamiento,4,302500.0,240100.0,0.0,1210000.0
4787,2025-11-21,5,Fiesta,Sedán,Financiamiento,1,320500.0,251500.0,0.0,320500.0
4788,2025-11-21,5,F-150,Pickup,Financiamiento,1,1086300.0,716000.0,108630.0,977670.0
4789,2025-11-21,12,Explorer,SUV,Financiamiento,2,1012300.0,814100.0,101230.0,1923370.0
4790,2025-11-21,7,Explorer,SUV,Leasing,1,1050900.0,838900.0,84070.0,966830.0
4791,2025-11-22,18,F-150,Pickup,Financiamiento,1,920200.0,729500.0,110420.0,809780.0
4792,2025-11-22,16,Fiesta,Sedán,Financiamiento,1,324200.0,233400.0,38900.0,285300.0
4793,2025-11-22,2,Bronco,SUV,Financiamiento,1,986900.0,692700.0,78950.0,907950.0
4794,2025-11-22,9,F-150,Pickup,Financiamiento,1,939200.0,750600.0,46960.0,892240.0
4795,2025-11-22,2,Fiesta,Sedán,Financiamiento,5,321900.0,252000.0,0.0,1609500.0
4796,2025-11-22,20,Focus,Sedán,Contado,2,389900.0,337400.0,77980.0,701820.0
4797,2025-11-22,18,Focus,Sedán,Contado,1,454200.0,334700.0,13630.0,440570.0
4798,2025-11-22,14,F-150,Pickup,Contado,1,968900.0,783700.0,96890.0,872010.0
4799,2025-11-22,4,Focus,Sedán,Contado,1,417300.0,329000.0,0.0,417300.0
4800,2025-11-22,12,Focus,Sedán,Financiamiento,5,405800.0,316900.0,202900.0,1826100.0
4801,2025-11-23,10,Explorer,SUV,Leasing,1,1057600.0,806200.0,0.0,1057600.0
4802,2025-11-23,8,F-150,Pickup,Financiamiento,1,856000.0,783400.0,0.0,856000.0
4803,2025-11-23,10,Explorer,SUV,Contado,1,1112200.0,875300.0,55610.0,1056590.0
4804,2025-11-23,16,F-150,Pickup,Financiamiento,1,1034300.0,740400.0,0.0,1034300.0
4805,2025-11-23,13,Fiesta,Sedán,Contado,5,335600.0,237000.0,0.0,1678000.0
4806,2025-11-23,9,F-150,Pickup,Leasing,1,1016400.0,762700.0,20330.0,996070.0
4807,2025-11-23,11,Focus,Sedán,Contado,1,419300.0,303800.0,12580.0,406720.0
4808,2025-11-23,15,Bronco,SUV,Financiamiento,1,865600.0,731100.0,103870.0,761730.0
4809,2025-11-23,11,Explorer,SUV,Financiamiento,1,1093900.0,788200.0,109390.0,984510.0
4810,2025-11-24,12,Bronco,SUV,Financiamiento,4,861400.0,726800.0,0.0,3445600.0
4811,2025-11-24,6,Focus,Sedán,Financiamiento,1,438900.0,328900.0,43890.0,395010.0
4812,2025-11-24,4,Mustang,Deportivo,Contado,3,1198800.0,989300.0,71930.0,3524470.0
4813,2025-11-24,3,Focus,Sedán,Contado,1,391800.0,343100.0,0.0,391800.0
4814,2025-11-25,8,Fiesta,Sedán,Financiamiento,1,333400.0,260900.0,6670.0,326730.0
4815,2025-11-25,20,Explorer,SUV,Financiamiento,1,1005300.0,868500.0,0.0,1005300.0
4816,2025-11-26,17,Fiesta,Sedán,Financiamiento,1,289200.0,242400.0,8680.0,280520.0
4817,2025-11-26,17,Bronco,SUV,Leasing,1,945600.0,709800.0,28370.0,917230.0
4818,2025-11-26,5,Focus,Sedán,Contado,2,452100.0,330700.0,0.0,904200.0
4819,2025-11-26,4,Bronco,SUV,Contado,1,979800.0,716100.0,0.0,979800.0
4820,2025-11-27,17,F-150,Pickup,Financiamiento,5,889900.0,740800.0,355960.0,4093540.0
4821,2025-11-27,16,Fiesta,Sedán,Contado,4,329000.0,265300.0,0.0,1316000.0
4822,2025-11-27,3,Focus,Sedán,Financiamiento,4,403500.0,327000.0,0.0,1614000.0
4823,2025-11-28,4,Explorer,SUV,Contado,3,1025500.0,849800.0,0.0,3076500.0
4824,2025-11-28,14,Explorer,SUV,Contado,3,1087500.0,749600.0,0.0,3262500.0
4825,2025-11-28,12,F-150,Pickup,Financiamiento,1,940700.0,734000.0,47040.0,893660.0
4826,2025-11-28,3,Fiesta,Sedán,Financiamiento,5,323200.0,239400.0,129280.0,1486720.0
4827,2025-11-29,4,Fiesta,Sedán,Financiamiento,1,326600.0,256500.0,39190.0,287410.0
4828,2025-11-29,12,F-150,Pickup,Financiamiento,1,1003700.0,757100.0,30110.0,973590.0
4829,2025-11-29,12,Bronco,SUV,Leasing,5,920000.0,713500.0,460000.0,4140000.0
4830,2025-11-29,14,Mustang,Deportivo,Financiamiento,1,1211000.0,1025000.0,0.0,1211000.0
4831,2025-11-29,10,F-150,Pickup,Financiamiento,3,916600.0,773300.0,219980.0,2529820.0
4832,2025-11-30,18,Fiesta,Sedán,Contado,1,310900.0,247800.0,0.0,310900.0
4833,2025-11-30,10,Focus,Sedán,Contado,4,419900.0,318400.0,50390.0,1629210.0
4834,2025-11-30,8,Explorer,SUV,Financiamiento,5,1028700.0,797800.0,411480.0,4732020.0
4835,2025-11-30,11,Focus,Sedán,Contado,1,440700.0,329100.0,22040.0,418660.0
4836,2025-11-30,5,Explorer,SUV,Financiamiento,1,1043100.0,828000.0,0.0,1043100.0
4837,2025-12-01,4,Fiesta,Sedán,Contado,1,311900.0,247000.0,15600.0,296300.0
4838,2025-12-01,2,F-150,Pickup,Contado,4,1001400.0,768700.0,0.0,4005600.0
4839,2025-12-01,20,F-150,Pickup,Contado,1,895900.0,770000.0,89590.0,806310.0
4840,2025-12-01,13,Fiesta,Sedán,Contado,1,338900.0,243400.0,27110.0,311790.0
4841,2025-12-01,1,Explorer,SUV,Contado,1,1141200.0,874500.0,57060.0,1084140.0
4842,2025-12-01,10,Focus,Sedán,Leasing,1,411600.0,334000.0,0.0,411600.0
4843,2025-12-01,20,Fiesta,Sedán,Financiamiento,1,313400.0,250700.0,15670.0,297730.0
4844,2025-12-01,8,Bronco,SUV,Contado,1,800800.0,723300.0,0.0,800800.0
4845,2025-12-01,17,Bronco,SUV,Financiamiento,1,869700.0,682300.0,86970.0,782730.0
4846,2025-12-01,13,Fiesta,Sedán,Financiamiento,4,329200.0,243100.0,158020.0,1158780.0
4847,2025-12-01,9,Explorer,SUV,Leasing,1,1002900.0,825200.0,0.0,1002900.0
4848,2025-12-02,14,Focus,Sedán,Financiamiento,2,410600.0,313700.0,0.0,821200.0
4849,2025-12-02,3,Fiesta,Sedán,Financiamiento,2,327000.0,252100.0,19620.0,634380.0
4850,2025-12-02,5,Fiesta,Sedán,Financiamiento,2,323700.0,240800.0,12950.0,634450.0
4851,2025-12-03,6,Bronco,SUV,Contado,1,895900.0,723900.0,89590.0,806310.0
4852,2025-12-03,7,Fiesta,Sedán,Leasing,1,307300.0,257100.0,15360.0,291940.0
4853,2025-12-03,3,Fiesta,Sedán,Contado,4,328000.0,242100.0,0.0,1312000.0
4854,2025-12-03,15,Fiesta,Sedán,Financiamiento,5,297400.0,253900.0,118960.0,1368040.0
4855,2025-12-04,9,F-150,Pickup,Financiamiento,4,930900.0,754500.0,0.0,3723600.0
4856,2025-12-04,9,Fiesta,Sedán,Financiamiento,3,345100.0,243000.0,82820.0,952480.0
4857,2025-12-04,19,Mustang,Deportivo,Leasing,1,1226900.0,999200.0,0.0,1226900.0
4858,2025-12-04,4,Bronco,SUV,Financiamiento,1,931900.0,673600.0,0.0,931900.0
4859,2025-12-05,8,F-150,Pickup,Leasing,3,902000.0,747500.0,0.0,2706000.0
4860,2025-12-05,7,Mustang,Deportivo,Contado,1,1183300.0,951500.0,35500.0,1147800.0
4861,2025-12-05,13,Mustang,Deportivo,Financiamiento,5,1201200.0,980000.0,0.0,6006000.0
4862,2025-12-05,15,Bronco,SUV,Contado,1,915100.0,668600.0,0.0,915100.0
4863,2025-12-05,14,Fiesta,Sedán,Contado,4,323800.0,235400.0,129520.0,1165680.0
4864,2025-12-05,4,F-150,Pickup,Financiamiento,1,904100.0,786300.0,0.0,904100.0
4865,2025-12-05,12,Explorer,SUV,Contado,1,1098700.0,828400.0,87900.0,1010800.0
4866,2025-12-05,8,Bronco,SUV,Financiamiento,4,955700.0,699100.0,114680.0,3708120.0
4867,2025-12-05,7,Fiesta,Sedán,Contado,1,302700.0,255900.0,9080.0,293620.0
4868,2025-12-05,3,Focus,Sedán,Contado,1,413600.0,335000.0,49630.0,363970.0
4869,2025-12-05,11,F-150,Pickup,Financiamiento,1,883800.0,712900.0,106060.0,777740.0
4870,2025-12-06,4,F-150,Pickup,Financiamiento,4,966900.0,775900.0,77350.0,3790250.0
4871,2025-12-06,4,Explorer,SUV,Leasing,1,1021300.0,825700.0,20430.0,1000870.0
4872,2025-12-06,13,Mustang,Deportivo,Leasing,1,1328800.0,1003900.0,0.0,1328800.0
4873,2025-12-06,13,Explorer,SUV,Leasing,1,1030900.0,850500.0,0.0,1030900.0
4874,2025-12-07,17,Fiesta,Sedán,Financiamiento,1,308600.0,252600.0,0.0,308600.0
4875,2025-12-07,4,Explorer,SUV,Financiamiento,5,1010100.0,874800.0,101010.0,4949490.0
4876,2025-12-07,5,Fiesta,Sedán,Financiamiento,2,313700.0,241200.0,18820.0,608580.0
4877,2025-12-07,5,Explorer,SUV,Contado,1,1080300.0,827900.0,21610.0,1058690.0
4878,2025-12-07,2,Bronco,SUV,Financiamiento,5,886100.0,681600.0,0.0,4430500.0
4879,2025-12-07,15,Fiesta,Sedán,Financiamiento,4,335300.0,250400.0,160940.0,1180260.0
4880,2025-12-07,1,Explorer,SUV,Financiamiento,5,1079100.0,847300.0,0.0,5395500.0
4881,2025-12-08,5,F-150,Pickup,Contado,1,957300.0,760100.0,0.0,957300.0
4882,2025-12-08,8,F-150,Pickup,Financiamiento,1,895100.0,751000.0,71610.0,823490.0
4883,2025-12-08,8,F-150,Pickup,Contado,1,905200.0,758900.0,108620.0,796580.0
4884,2025-12-08,15,Bronco,SUV,Contado,1,938800.0,681500.0,75100.0,863700.0
4885,2025-12-08,8,Fiesta,Sedán,Contado,3,331800.0,249900.0,49770.0,945630.0
4886,2025-12-08,18,Mustang,Deportivo,Financiamiento,1,1262200.0,972800.0,37870.0,1224330.0
4887,2025-12-08,20,Fiesta,Sedán,Financiamiento,1,324700.0,251100.0,0.0,324700.0
4888,2025-12-09,18,Fiesta,Sedán,Leasing,1,328300.0,236400.0,0.0,328300.0
4889,2025-12-09,18,Mustang,Deportivo,Financiamiento,3,1376400.0,938200.0,0.0,4129200.0
4890,2025-12-09,11,Focus,Sedán,Financiamiento,1,420800.0,338200.0,21040.0,399760.0
4891,2025-12-09,2,Explorer,SUV,Contado,1,1068000.0,854600.0,85440.0,982560.0
4892,2025-12-09,4,Focus,Sedán,Contado,1,399600.0,329200.0,7990.0,391610.0
4893,2025-12-09,6,Focus,Sedán,Financiamiento,3,464400.0,325300.0,0.0,1393200.0
4894,2025-12-10,11,Mustang,Deportivo,Financiamiento,1,1257900.0,934500.0,62900.0,1195000.0
4895,2025-12-10,13,Bronco,SUV,Contado,2,1006400.0,680600.0,0.0,2012800.0
4896,2025-12-11,9,F-150,Pickup,Financiamiento,1,979600.0,791700.0,0.0,979600.0
4897,2025-12-11,6,Focus,Sedán,Contado,1,423800.0,333900.0,8480.0,415320.0
4898,2025-12-11,15,Bronco,SUV,Contado,4,820900.0,711000.0,394030.0,2889570.0
4899,2025-12-11,17,Focus,Sedán,Financiamiento,3,445700.0,329800.0,0.0,1337100.0
4900,2025-12-12,15,F-150,Pickup,Financiamiento,4,958200.0,784000.0,306620.0,3526180.0
4901,2025-12-12,1,F-150,Pickup,Leasing,1,912700.0,788200.0,73020.0,839680.0
4902,2025-12-12,10,Explorer,SUV,Contado,5,985500.0,831900.0,0.0,4927500.0
4903,2025-12-12,19,F-150,Pickup,Financiamiento,1,938300.0,767400.0,93830.0,844470.0
4904,2025-12-12,7,Fiesta,Sedán,Financiamiento,2,302600.0,247100.0,72620.0,532580.0
4905,2025-12-12,6,Fiesta,Sedán,Contado,1,318000.0,239300.0,6360.0,311640.0
4906,2025-12-12,5,Fiesta,Sedán,Financiamiento,1,350900.0,244800.0,10530.0,340370.0
4907,2025-12-12,13,Focus,Sedán,Leasing,2,440000.0,319700.0,88000.0,792000.0
4908,2025-12-13,11,Mustang,Deportivo,Contado,1,1405800.0,1011500.0,28120.0,1377680.0
4909,2025-12-13,13,Fiesta,Sedán,Contado,2,340000.0,252200.0,0.0,680000.0
4910,2025-12-13,16,Mustang,Deportivo,Financiamiento,4,1300100.0,968100.0,0.0,5200400.0
4911,2025-12-13,20,F-150,Pickup,Financiamiento,3,913600.0,764300.0,328900.0,2411900.0
4912,2025-12-13,18,Fiesta,Sedán,Contado,1,330400.0,244300.0,6610.0,323790.0
4913,2025-12-14,12,F-150,Pickup,Contado,1,888700.0,771300.0,71100.0,817600.0
4914,2025-12-14,19,Bronco,SUV,Financiamiento,1,881300.0,715800.0,0.0,881300.0
4915,2025-12-14,11,Bronco,SUV,Financiamiento,1,927700.0,709300.0,92770.0,834930.0
4916,2025-12-14,17,Bronco,SUV,Financiamiento,4,969200.0,703600.0,193840.0,3682960.0
4917,2025-12-15,12,Explorer,SUV,Contado,2,1065000.0,805800.0,0.0,2130000.0
4918,2025-12-15,4,F-150,Pickup,Contado,1,874200.0,777300.0,26230.0,847970.0
4919,2025-12-16,10,Explorer,SUV,Contado,5,1100300.0,823300.0,110030.0,5391470.0
4920,2025-12-16,2,F-150,Pickup,Leasing,4,890800.0,756800.0,0.0,3563200.0
4921,2025-12-16,4,Mustang,Deportivo,Financiamiento,1,1283400.0,987300.0,38500.0,1244900.0
4922,2025-12-16,5,Bronco,SUV,Leasing,4,872900.0,708600.0,349160.0,3142440.0
